aco_flight_number,plot_datetime,study_area,other_study_area,users,plot_id,tube_name,pre_survey_notes,gnss_unit,gnss_setup,other_gnss_setup,gnss_status,rover_height,tare_weight_g,plot_type,cardinal,distance_m,custom_distance,sample_type,depth_cm,depth_timestamp,depth_final_cm,core_length_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,core_section_length_cm,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SE,10,,Depth,206,5/10/2024 11:58,206,,,,206,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SE,7.5,,Depth,218,5/10/2024 11:59,218,,,,218,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SE,5,,Depth,199,5/10/2024 11:59,199,,,,199,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 11:22,Cruickshank,,Tm bf ak,N1A,CHRL 1,20-30 cm boot depth,No already surveyed,,,,,3630,Cardinal 10 m,SE,2.5,,Depth,170,5/10/2024 11:59,170,,,,170,,,,,,,,,,"O,R",,,,,,,,Good,,,,,,5/10/2024 12:00
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,Centre,,,Depth,250,5/10/2024 9:35,250,,,,250,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,S,2.5,,Depth,242,5/10/2024 9:36,242,,,,242,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,S,5,,Depth,245,5/10/2024 9:37,245,,,,245,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,S,7.5,,Depth,244,5/10/2024 9:37,244,,,,244,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,S,10,,Depth,236,5/10/2024 9:37,236,,,,236,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,N,2.5,,Depth,196,5/10/2024 9:38,196,,,,196,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,N,5,,Depth,257,5/10/2024 9:38,257,,,,257,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,N,7.5,,Depth,273,5/10/2024 9:39,273,,,,273,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,N,10,,Depth,264,5/10/2024 9:39,264,,,,264,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,NE,10,,Depth,225,5/10/2024 9:41,225,,,,225,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,NE,7.5,,Depth,240,5/10/2024 9:42,240,,,,240,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,NE,5,,Depth,234,5/10/2024 9:42,234,,,,234,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,NE,2.5,,Depth,239,5/10/2024 9:42,239,,,,239,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,SW,10,,Depth,223,5/10/2024 9:44,223,,,,223,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,SW,7.5,,Depth,226,5/10/2024 9:44,226,,,,226,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,SW,5,,Depth,255,5/10/2024 9:44,255,,,,255,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,SW,2.5,,Depth,250,5/10/2024 9:45,250,,,,250,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,N,10,,Density,230,5/10/2024 9:45,,204,0,4600,280,yes,1a,1b,262,5/10/2024 9:48,80,4,4010,280,O,,,1630,280,100,145.249,0.519,Fair,Actual max depth is 262,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,W,10,,Depth,196,5/10/2024 9:54,196,,,,196,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,W,7.5,,Depth,224,5/10/2024 9:54,224,,,,224,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,W,5,,Depth,228,5/10/2024 9:54,228,,,,228,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,W,2.5,,Depth,225,5/10/2024 9:55,225,,,,225,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,Centre,,,Density,245,5/10/2024 9:55,,211,3,4780,245,no,,,,,,,,208,O,,,1290,245,85,114.952,0.475,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,E,10,,Depth,215,5/10/2024 9:56,215,,,,215,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,E,7.5,,Depth,207,5/10/2024 9:57,207,,,,207,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,E,5,,Depth,223,5/10/2024 9:57,223,,,,223,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,E,2.5,,Depth,225,5/10/2024 9:57,225,,,,225,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,W,10,,Density,178,5/10/2024 9:58,,161,0,4420,178,,,,,,,,,161,O,,,930,178,90,82.872,0.466,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,S,10,,Density,225,5/10/2024 10:06,,210,0,4670,225,no,,,,,,,,210,O,,,1180,225,93,105.15,0.467,Good,,,,,,5/10/2024 10:13
1,5/10/2024 9:15,Cruickshank,,"RW, LM, SM",N3O,MOE 1,New set of tubes,No already surveyed,,,,,3490,Cardinal 10 m,E,10,,Density,195,5/10/2024 10:10,,190,5,4360,195,no,,,,,,,,185,O,,,870,195,95,77.526,0.408,Good,,,,,,5/10/2024 10:13
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,S,10,,Depth,52,5/10/2024 14:57,52,,,,52,,,,,,,,,,O,,,,,,,,Good,200 (SSW) from center,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,N,10,,Depth,14,5/10/2024 14:58,14,,,,14,,,,,,,,,,O,,,,,,,,Good,Not on road,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,N,7.5,,Density,26,5/10/2024 14:59,,22,0,680,26,no,,,,,,,,22,O,,,150,26,85,13.367,0.514,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,N,5,,Depth,29,5/10/2024 15:00,29,,,,29,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,N,2.5,,Depth,30,5/10/2024 15:01,30,,,,30,,,,,,,,,,O,,,,,,,,Good,Not North,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,S,7.5,,Depth,52,5/10/2024 15:01,52,,,,52,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,S,5,,Depth,40,5/10/2024 15:01,40,,,,40,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,S,2.5,,Depth,46,5/10/2024 15:01,46,,,,46,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,10,,Density,60,5/10/2024 15:03,,51,0,820,60,no,,,,,,,,51,O,,,290,60,85,25.842,0.431,Good,290 azimuth,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,E,10,,Depth,0,5/10/2024 15:04,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,E,7.5,,Depth,0,5/10/2024 15:04,0,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,E,5,,Depth,11,5/10/2024 15:04,11,,,,11,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,E,2.5,,Depth,18,5/10/2024 15:05,18,,,,18,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,2.5,,Depth,57,5/10/2024 15:05,57,,,,57,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,5,,Depth,84,5/10/2024 15:05,84,,,,84,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,S,10,,Density,55,5/10/2024 15:05,,51,0,830,55,,,,,,,,,51,O,,,300,55,93,26.733,0.486,Good,Not on road,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,7.5,,Depth,67,5/10/2024 15:07,67,,,,67,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,10,,Depth,100,5/10/2024 15:07,100,,,,100,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,Centre,,,Density,39,5/10/2024 15:07,,35,0,740,39,no,,,,,,,,35,O,,,210,39,90,18.713,0.48,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,W,2.5,,Density,53,5/10/2024 15:08,,43,0,810,53,no,,,,,,,,43,O,,,280,53,81,24.951,0.471,Good,,,,,,5/10/2024 15:16
1,5/10/2024 14:50,Cruickshank,,Tm bf ak,R1O,S2,"Too little snow, taking plot on road. Not following true cardinals but following road azimuth as pseudo N-S. stump on NE side of road 10 m from center bearing 123 deg. See photo on SE 10",No will survey later,,,,,530,Cardinal 10 m,SE,10,,Depth,,,,,,,0,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 15:16
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,S,10,,Density,56,5/10/2024 16:16,,50,0,2160,56,no,,,,,,,,50,O,,,320,56,89,28.515,0.509,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,S,5,,Density,80,5/10/2024 16:17,,65,0,2180,80,no,,,,,,,,65,O,,,340,80,81,30.297,0.379,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,2.5,,Depth,96,5/10/2024 16:19,96,,,,96,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,5,,Depth,101,5/10/2024 16:19,101,,,,101,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,Centre,,,Density,91,5/10/2024 16:19,,80,0,2350,91,no,,,,,,,,80,O,,,510,91,88,45.446,0.499,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,7.5,,Depth,115,5/10/2024 16:20,115,,,,115,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,10,,Depth,93,5/10/2024 16:20,93,,,,93,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,S,2.5,,Depth,89,5/10/2024 16:21,89,,,,89,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,5,,Density,98,5/10/2024 16:21,,90,0,2380,98,,,,,,,,,90,O,,,540,98,92,48.119,0.491,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,S,7.5,,Depth,86,5/10/2024 16:22,86,,,,86,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,S,10,,Depth,54,5/10/2024 16:22,54,,,,54,,,,,,,,,,O,,,,,,,,Good,,,,,,
1,5/10/2024 16:11,Cruickshank,,Bf am ak,RT4,CHRL 1,218 deg (S ish) up road to corner. 38 deg downroad (pseudo N). Road transect.,No will survey later,,,,,1840,Road Transect,N,10,,Density,85,5/10/2024 16:23,,70,0,2290,85,no,,,,,,,,70,O,,,450,85,82,40.1,0.472,Good,,,,,,
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,N,10,,Depth,190,5/10/2024 11:25,190,,,,190,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,N,7.5,,Depth,192,5/10/2024 11:26,192,,,,192,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,N,5,,Depth,225,5/10/2024 11:28,225,,,,225,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,N,2.5,,Depth,195,5/10/2024 11:28,195,,,,195,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,N,10,,Density,196,5/10/2024 11:30,,172,4,3970,196,no,,,,,,,,168,O,Rock strike,,1070,196,86,95.348,0.497,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,S,2.5,,Depth,85,5/10/2024 11:29,85,,,,85,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,S,5,,Depth,184,5/10/2024 11:29,184,,,,184,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,S,7.5,,Depth,180,5/10/2024 11:30,180,,,,180,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,S,10,,Depth,148,5/10/2024 11:30,148,,,,148,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,SW,10,,Depth,218,5/10/2024 11:33,218,,,,218,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,SW,7.5,,Depth,130,5/10/2024 11:33,130,,,,130,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,SW,5,,Depth,134,5/10/2024 11:33,134,,,,134,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,SW,2.5,,Depth,130,5/10/2024 11:34,130,,,,130,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,S,,,Density,135,5/10/2024 11:37,,129,0,3680,135,no,,,,,,,,129,O,,,780,135,96,69.506,0.515,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,W,10,,Depth,160,5/10/2024 11:35,160,,,,160,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,W,7.5,,Depth,215,5/10/2024 11:35,215,,,,215,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,W,5,,Depth,188,5/10/2024 11:36,188,,,,188,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,W,2.5,,Depth,167,5/10/2024 11:36,167,,,,167,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
1,5/10/2024 11:23,Cruickshank,,"RW, SM, LM",S1A,MOE 1,New tubes no name,No already surveyed,,,,,2900,Cardinal 10 m,NW,10,,Depth,183,5/10/2024 11:38,183,,,,183,,,,,,,,,,O,,,,,,,,Good,,,,,,5/10/2024 19:47
