aco_flight_number,plot_datetime,study_area,other_study_area,users,plot_id,tube_name,pre_survey_notes,gnss_unit,gnss_setup,other_gnss_setup,gnss_status,rover_height,tare_weight_g,plot_type,cardinal,distance_m,custom_distance,sample_type,depth_cm,depth_timestamp,depth_final_cm,core_length_cm,plug_cm,mass_tube_g,snow_depth,multi_core,multi_part_core_num,multi_core_num_copy,depth_cm_new,depth_cm_timestamp_new,core_section_length_cm,plug_cm_copy,mass_tube_g_new,core_length_final,plot_features,core_features,depth_of_saturation,mass_final_g,depth_max,retrieval,swe_cm,density,sample_rating,notes,snow_pit_distance_from_centre,snow_pit_depth_above_ground,snow_pit_temperature,snow_pit_density,survey_end,2023_Final_ID,Alternate_ID,Northing_m,Easting_m,Orthoetric_Height,Latitude_dd,Longitude_dd,Ellipsoid_Height_m,"Processing_Method (RTK PPK, PPP)",Datum,Geoid_Model,Equipment_Used,Date_Surveyed,Notes
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,SE,7.5,,Depth,226.0,4/5/2024 9:39,226.0,,,,226.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,SE,5.0,,Depth,202.0,4/5/2024 9:40,202.0,,,,202.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,NW,10.0,,Depth,182.0,4/5/2024 9:41,182.0,,,,182.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,NW,7.5,,Depth,215.0,4/5/2024 9:41,215.0,,,,215.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,NW,5.0,,Depth,249.0,4/5/2024 9:41,249.0,,,,249.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:29,Englishman,,Ak bf sm,E1A,CHRL 1,,,,,,,2890,Cardinal 10 m,NW,2.5,,Depth,242.0,4/5/2024 9:42,242.0,,,,242.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:42,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,Centre,,,Depth,202.0,4/5/2024 9:18,202.0,,,,202.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,S,10.0,,Depth,214.0,4/5/2024 9:18,214.0,,,,214.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,S,7.5,,Depth,194.0,4/5/2024 9:18,194.0,,,,194.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,S,5.0,,Depth,155.0,4/5/2024 9:19,155.0,,,,155.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,S,2.5,,Depth,167.0,4/5/2024 9:19,167.0,,,,167.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,N,2.5,,Depth,234.0,4/5/2024 9:20,234.0,,,,234.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,N,5.0,,Depth,232.0,4/5/2024 9:20,232.0,,,,232.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,N,7.5,,Depth,208.0,4/5/2024 9:20,208.0,,,,208.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,N,10.0,,Depth,130.0,4/5/2024 9:21,130.0,,,,130.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,E,10.0,,Depth,131.0,4/5/2024 9:24,131.0,,,,131.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,E,7.5,,Depth,201.0,4/5/2024 9:25,201.0,,,,201.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,E,5.0,,Depth,162.0,4/5/2024 9:25,162.0,,,,162.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,E,2.5,,Depth,127.0,4/5/2024 9:26,127.0,,,,127.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,W,10.0,,Depth,240.0,4/5/2024 9:28,240.0,,,,240.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,W,7.5,,Depth,257.0,4/5/2024 9:28,257.0,,,,257.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,W,5.0,,Depth,250.0,4/5/2024 9:30,250.0,,,,250.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 9:08,Englishman,,Ak bf sm,E1A,CHRL 1,,No already surveyed,,,,,2890,Cardinal 10 m,W,2.5,,Depth,254.0,4/5/2024 9:30,254.0,,,,254.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 9:43,,,5452078.228,385466.237,1552.371,"49∞12'38.82232""","-124∞34'21.26511""",1552.366,RTK Fixed,WGS84,CGVD_2013,Stonex,3/16/2023 13:37,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,N,10.0,,Depth,202.0,4/5/2024 10:18,202.0,,,,202.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,N,7.5,,Depth,165.0,4/5/2024 10:19,165.0,,,,165.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,N,5.0,,Depth,155.0,4/5/2024 10:19,155.0,,,,155.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,N,2.5,,Depth,138.0,4/5/2024 10:20,138.0,,,,138.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,S,10.0,,Density,187.0,4/5/2024 10:19,,175.0,0.0,3730.0,187.0,no,,,,,,,,175.0,O,,,840.0,187.0,94.0,74.852,0.4,Excellent,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,Centre,,,Depth,164.0,4/5/2024 10:20,164.0,,,,164.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,S,10.0,,Depth,185.0,4/5/2024 10:21,185.0,,,,185.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,S,7.5,,Depth,175.0,4/5/2024 10:22,175.0,,,,175.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,S,5.0,,Depth,165.0,4/5/2024 10:22,165.0,,,,165.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,S,2.5,,Depth,172.0,4/5/2024 10:22,172.0,,,,172.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,W,10.0,,Density,163.0,4/5/2024 10:23,,150.0,0.0,3650.0,163.0,no,,,,,,,,150.0,O,,,760.0,163.0,92.0,67.724,0.415,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,E,10.0,,Depth,162.0,4/5/2024 10:23,162.0,,,,162.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,E,7.5,,Depth,175.0,4/5/2024 10:24,175.0,,,,175.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,E,5.0,,Depth,184.0,4/5/2024 10:24,184.0,,,,184.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,E,2.5,,Depth,158.0,4/5/2024 10:24,158.0,,,,158.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,W,2.5,,Depth,175.0,4/5/2024 10:24,175.0,,,,175.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,W,5.0,,Depth,163.0,4/5/2024 10:24,163.0,,,,163.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,W,7.5,,Depth,160.0,4/5/2024 10:25,160.0,,,,160.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,W,10.0,,Depth,163.0,4/5/2024 10:25,163.0,,,,163.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,N,10.0,,Density,189.0,4/5/2024 10:27,,180.0,0.0,3780.0,189.0,no,,,,,,,,180.0,O,,,890.0,189.0,95.0,79.308,0.42,Excellent,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NW,10.0,,Depth,185.0,4/5/2024 10:27,185.0,,,,185.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NW,7.5,,Depth,150.0,4/5/2024 10:27,150.0,,,,150.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NW,5.0,,Depth,146.0,4/5/2024 10:27,146.0,,,,146.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NW,2.5,,Depth,158.0,4/5/2024 10:28,158.0,,,,158.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,E,,,Density,165.0,4/5/2024 10:29,,147.0,0.0,3800.0,165.0,no,,,,,,,,147.0,O,,,910.0,165.0,89.0,81.09,0.491,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SE,10.0,,Depth,180.0,4/5/2024 10:30,180.0,,,,180.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SE,7.5,,Depth,177.0,4/5/2024 10:30,177.0,,,,177.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SE,5.0,,Depth,160.0,4/5/2024 10:31,160.0,,,,160.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SE,2.5,,Depth,178.0,4/5/2024 10:31,178.0,,,,178.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,Centre,,,Density,153.0,4/5/2024 10:32,,131.0,0.0,3610.0,153.0,,,,,,,,,131.0,O,,,720.0,153.0,86.0,64.159,0.419,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NE,10.0,,Depth,140.0,4/5/2024 10:33,140.0,,,,140.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NE,7.5,,Depth,181.0,4/5/2024 10:34,181.0,,,,181.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NE,5.0,,Depth,151.0,4/5/2024 10:34,151.0,,,,151.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,NE,2.5,,Depth,151.0,4/5/2024 10:34,151.0,,,,151.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SW,10.0,,Depth,193.0,4/5/2024 10:36,193.0,,,,193.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SW,7.5,,Depth,184.0,4/5/2024 10:36,184.0,,,,184.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SW,5.0,,Depth,175.0,4/5/2024 10:36,175.0,,,,175.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
1,4/5/2024 10:15,Englishman,,Ak bf sm,E2A,CHRL 1,,,,,,,2890,Cardinal 30 m,SW,2.5,,Depth,174.0,4/5/2024 10:36,174.0,,,,174.0,,,,,,,,,,O,,,,,,,,Good,,,,,,4/5/2024 10:36,,,5451797.551,385882.823,1455.329,"49∞12'30.01661""","-124∞34'00.39494""",1455.324,RTK Fixed,WGS84,CGVD_2013,Stonex,3/14/2023 11:05,
